,x,y,z
492,-0.2,-0.02928033866415804,0.20315145813734714
493,-0.2,-0.029421448730009406,0.20301034807149576
494,-0.2,-0.029562558795860776,0.20301034807149576
495,-0.2,-0.029844778927563504,0.20272812793979306
496,-0.2,-0.029985888993414866,0.20272812793979306
497,-0.2,-0.030126999059266232,0.20258701787394168
498,-0.2,-0.030268109125117595,0.20258701787394168
499,-0.2,-0.030409219190968957,0.2024459078080903
500,-0.2,-0.030550329256820323,0.2024459078080903
501,-0.2,-0.030832549388523048,0.2021636876763876
502,-0.2,-0.030973659454374414,0.2021636876763876
503,-0.2,-0.031114769520225776,0.2020225776105362
504,-0.2,-0.03125587958607714,0.2020225776105362
505,-0.2,-0.031396989651928504,0.20188146754468486
506,-0.2,-0.03153809971777987,0.20188146754468486
507,-0.2,-0.031820319849482595,0.20159924741298213
508,-0.2,-0.03196142991533397,0.20159924741298213
509,-0.2,-0.03210253998118533,0.20145813734713075
510,-0.2,-0.03224365004703669,0.20145813734713075
511,-0.2,-0.03238476011288806,0.2013170272812794
512,-0.2,-0.03252587017873942,0.2013170272812794
513,-0.2,-0.03280809031044215,0.20103480714957667
514,-0.2,-0.03294920037629351,0.20103480714957667
515,-0.2,-0.033090310442144874,0.20089369708372531
516,-0.2,-0.03323142050799624,0.20089369708372531
517,-0.2,-0.033513640639698965,0.20061147695202258
518,-0.2,-0.03365475070555033,0.20061147695202258
519,-0.2,-0.03379586077140169,0.2004703668861712
520,-0.2,-0.033936970837253055,0.2004703668861712
521,-0.2,-0.03421919096895578,0.2001881467544685
522,-0.2,-0.03436030103480715,0.2001881467544685
523,-0.2,-0.03450141110065852,0.20004703668861712
524,-0.2,-0.034642521166509885,0.20004703668861712
525,-0.2,-0.03492474129821261,0.1997648165569144
526,-0.2,-0.035065851364063975,0.1997648165569144
527,-0.2,-0.035206961429915334,0.19962370649106304
528,-0.2,-0.0353480714957667,0.19962370649106304
529,-0.2,-0.035630291627469425,0.1993414863593603
530,-0.2,-0.03577140169332079,0.1993414863593603
531,-0.2,-0.036053621825023516,0.19905926622765757
532,-0.2,-0.03619473189087488,0.19905926622765757
533,-0.2,-0.03633584195672625,0.19891815616180622
534,-0.2,-0.036476952022577606,0.19891815616180622
535,-0.2,-0.036759172154280345,0.1986359360301035
536,-0.2,-0.03690028222013171,0.1986359360301035
537,-0.2,-0.037182502351834436,0.19835371589840076
538,-0.2,-0.0373236124176858,0.19835371589840076
539,-0.2,-0.03746472248353716,0.1982126058325494
540,-0.2,-0.037605832549388526,0.1982126058325494
541,-0.2,-0.03788805268109125,0.19793038570084664
542,-0.2,-0.03802916274694262,0.19793038570084664
543,-0.2,-0.03831138287864534,0.19764816556914394
544,-0.2,-0.03845249294449671,0.19764816556914394
545,-0.2,-0.03873471307619943,0.1973659454374412
546,-0.2,-0.0388758231420508,0.1973659454374412
547,-0.2,-0.03915804327375352,0.19708372530573848
548,-0.2,-0.03929915333960489,0.19708372530573848
